"Timestamp,Region_State,Soil_Type,Soil_PH,Nitrogen_N,Phosphorus_P,Potassium_K,Soil_Moisture_Percent,Soil_Temperature_C,Dryness_Status,Hydrogel_Water_Release_Trigger"
"2026-01-24 04:00:00,Tamil Nadu,Laterite,5.23,68.0,72.09,118.79,12.19,20.89,Critical_Dry,1"
"2026-01-24 05:00:00,Punjab,Alluvial,6.22,107.59,50.32,81.57,40.57,37.64,Normal,0"
"2026-01-24 06:00:00,Karnataka,Arid,8.44,83.75,54.78,52.91,13.37,30.83,Critical_Dry,1"
"2026-01-24 07:00:00,Maharashtra,Alluvial,5.69,119.43,38.54,85.13,13.76,33.19,Critical_Dry,1"
"2026-01-24 08:00:00,Uttar Pradesh,Black,6.9,71.06,57.23,75.01,15.16,22.08,Moderate_Dry,0"
"2026-01-24 09:00:00,Punjab,Arid,7.61,27.42,37.69,103.91,32.18,21.63,Normal,0"
"2026-01-24 10:00:00,Gujarat,Alluvial,7.5,86.82,43.36,80.3,11.97,21.91,Critical_Dry,1"
"2026-01-24 11:00:00,Punjab,Red,5.82,40.55,17.2,81.58,36.8,34.01,Normal,0"
"2026-01-24 12:00:00,Gujarat,Laterite,6.94,135.86,10.55,38.27,10.16,35.95,Critical_Dry,1"
"2026-01-24 13:00:00,Karnataka,Laterite,7.99,83.24,13.86,58.64,12.09,40.09,Critical_Dry,1"
"2026-01-24 14:00:00,Gujarat,Red,4.56,86.43,23.48,51.16,24.08,27.56,Normal,0"
"2026-01-24 15:00:00,Uttar Pradesh,Black,6.24,128.87,41.96,16.2,22.03,29.09,Moderate_Dry,0"
"2026-01-24 16:00:00,Maharashtra,Arid,5.4,94.95,11.47,47.89,44.62,29.27,Normal,0"
"2026-01-24 17:00:00,Gujarat,Laterite,6.05,56.33,20.92,66.04,43.77,24.48,Normal,0"
"2026-01-24 18:00:00,Gujarat,Red,6.16,55.53,64.7,77.98,15.02,25.88,Moderate_Dry,0"
"2026-01-24 19:00:00,Maharashtra,Red,7.49,80.19,63.35,113.13,43.03,38.32,Normal,0"
"2026-01-24 20:00:00,Uttar Pradesh,Black,4.88,123.99,65.28,40.11,33.61,26.25,Normal,0"
"2026-01-24 21:00:00,Punjab,Black,6.55,115.37,74.51,31.01,23.13,38.86,Normal,0"
"2026-01-24 22:00:00,Gujarat,Alluvial,6.76,135.53,18.33,106.29,35.37,25.33,Normal,0"
"2026-01-24 23:00:00,Maharashtra,Laterite,6.48,28.63,21.42,113.89,41.31,26.16,Normal,0"
"2026-01-25 00:00:00,Karnataka,Alluvial,7.43,52.2,33.35,66.24,14.67,31.45,Critical_Dry,1"
"2026-01-25 01:00:00,Maharashtra,Red,6.04,29.62,74.06,27.1,15.25,20.48,Moderate_Dry,0"
"2026-01-25 02:00:00,Karnataka,Arid,8.28,110.13,64.28,65.97,23.12,40.13,Normal,0"
"2026-01-25 03:00:00,Uttar Pradesh,Arid,6.43,36.9,32.69,26.49,14.26,37.69,Critical_Dry,1"
"2026-01-25 04:00:00,Punjab,Black,6.78,31.99,16.13,107.73,21.33,34.09,Moderate_Dry,0"
"2026-01-25 05:00:00,Maharashtra,Arid,7.8,87.4,53.15,89.36,31.89,41.72,Normal,0"
"2026-01-25 06:00:00,Tamil Nadu,Arid,5.6,69.38,27.98,40.32,38.07,18.38,Normal,0"
"2026-01-25 07:00:00,Gujarat,Arid,4.8,105.81,47.18,108.1,19.17,27.87,Moderate_Dry,0"
"2026-01-25 08:00:00,Uttar Pradesh,Red,7.33,78.44,75.93,81.98,18.42,38.6,Moderate_Dry,0"
"2026-01-25 09:00:00,Maharashtra,Arid,6.43,71.04,50.08,115.09,36.85,28.39,Normal,0"
"2026-01-25 10:00:00,Gujarat,Arid,8.09,71.06,74.67,117.95,22.1,18.13,Moderate_Dry,0"
"2026-01-25 11:00:00,Maharashtra,Arid,8.43,124.63,37.51,15.34,38.28,21.79,Normal,0"
"2026-01-25 12:00:00,Karnataka,Alluvial,6.1,67.43,54.33,27.62,44.76,28.42,Normal,0"
"2026-01-25 13:00:00,Maharashtra,Red,6.16,60.01,72.57,72.43,44.25,34.03,Normal,0"
"2026-01-25 14:00:00,Tamil Nadu,Black,6.13,60.62,51.16,115.36,32.52,21.9,Normal,0"
"2026-01-25 15:00:00,Maharashtra,Alluvial,5.8,43.59,53.04,119.39,21.88,28.75,Moderate_Dry,0"
"2026-01-25 16:00:00,Maharashtra,Laterite,7.63,123.28,60.14,74.58,10.42,18.31,Critical_Dry,1"
"2026-01-25 17:00:00,Tamil Nadu,Red,7.54,37.6,71.75,33.25,35.31,29.46,Normal,0"
"2026-01-25 18:00:00,Uttar Pradesh,Red,6.41,129.03,16.17,32.12,44.18,39.5,Normal,0"
"2026-01-25 19:00:00,Maharashtra,Laterite,4.68,54.02,33.58,95.21,10.52,32.32,Critical_Dry,1"
"2026-01-25 20:00:00,Tamil Nadu,Laterite,5.74,127.93,37.84,77.15,8.23,28.58,Critical_Dry,1"
"2026-01-25 21:00:00,Gujarat,Laterite,5.67,114.9,73.68,72.62,38.78,21.89,Normal,0"
"2026-01-25 22:00:00,Karnataka,Black,7.74,89.84,76.92,63.91,11.78,22.86,Critical_Dry,1"
"2026-01-25 23:00:00,Karnataka,Arid,4.85,100.34,18.43,91.14,11.02,19.84,Critical_Dry,1"
"2026-01-26 00:00:00,Maharashtra,Red,7.72,59.1,18.34,105.1,41.68,35.82,Normal,0"
"2026-01-26 01:00:00,Uttar Pradesh,Arid,7.18,88.91,75.44,46.81,10.94,19.85,Critical_Dry,1"
"2026-01-26 02:00:00,Uttar Pradesh,Arid,7.43,55.09,30.7,38.2,12.22,27.21,Critical_Dry,1"
"2026-01-26 03:00:00,Gujarat,Laterite,6.23,68.27,26.93,85.37,29.07,36.0,Normal,0"
"2026-01-26 04:00:00,Maharashtra,Black,7.22,111.76,12.49,111.05,36.0,35.11,Normal,0"
"2026-01-26 05:00:00,Karnataka,Alluvial,6.94,49.27,29.29,51.56,22.78,31.86,Moderate_Dry,0"
"2026-01-26 06:00:00,Uttar Pradesh,Black,7.58,120.66,58.55,43.61,23.56,31.71,Normal,0"
"2026-01-26 07:00:00,Maharashtra,Arid,6.29,65.11,39.82,38.74,31.41,20.17,Normal,0"
"2026-01-26 08:00:00,Uttar Pradesh,Black,6.39,83.86,46.18,41.72,26.7,22.2,Normal,0"
"2026-01-26 09:00:00,Tamil Nadu,Laterite,7.07,133.04,74.21,29.17,8.69,30.83,Critical_Dry,1"
"2026-01-26 10:00:00,Uttar Pradesh,Alluvial,4.93,101.75,18.03,77.66,12.2,26.35,Critical_Dry,1"
"2026-01-26 11:00:00,Karnataka,Laterite,6.24,97.47,14.99,44.49,29.52,18.45,Normal,0"
"2026-01-26 12:00:00,Punjab,Alluvial,8.39,105.39,69.64,79.57,37.37,37.16,Normal,0"
"2026-01-26 13:00:00,Gujarat,Arid,4.65,130.17,64.24,23.72,36.23,33.69,Normal,0"
"2026-01-26 14:00:00,Gujarat,Alluvial,5.76,49.82,28.46,27.12,35.38,25.82,Normal,0"
"2026-01-26 15:00:00,Karnataka,Alluvial,5.76,93.59,32.7,71.29,36.54,20.36,Normal,0"
"2026-01-26 16:00:00,Uttar Pradesh,Alluvial,7.03,68.05,31.72,68.71,9.64,32.19,Critical_Dry,1"
"2026-01-26 17:00:00,Maharashtra,Black,4.92,21.42,55.35,43.51,41.12,26.37,Normal,0"
"2026-01-26 18:00:00,Uttar Pradesh,Black,7.01,35.04,14.28,101.85,40.9,24.13,Normal,0"
"2026-01-26 19:00:00,Karnataka,Arid,4.88,59.0,44.26,34.64,27.68,35.32,Normal,0"
"2026-01-26 20:00:00,Gujarat,Alluvial,4.88,87.8,19.37,52.87,17.2,25.88,Moderate_Dry,0"
"2026-01-26 21:00:00,Uttar Pradesh,Red,7.41,125.78,67.38,73.33,29.91,21.27,Normal,0"
"2026-01-26 22:00:00,Gujarat,Arid,5.8,114.93,36.65,106.06,28.64,29.56,Normal,0"
"2026-01-26 23:00:00,Maharashtra,Alluvial,8.41,86.4,46.93,58.95,16.25,37.88,Moderate_Dry,0"
"2026-01-27 00:00:00,Gujarat,Alluvial,4.65,28.86,12.05,56.85,30.32,38.39,Normal,0"
"2026-01-27 01:00:00,Gujarat,Black,6.28,54.31,14.08,75.85,37.5,38.38,Normal,0"
"2026-01-27 02:00:00,Punjab,Arid,4.95,64.01,57.25,48.25,37.83,28.1,Normal,0"
"2026-01-27 03:00:00,Punjab,Alluvial,5.91,94.61,63.67,89.46,10.21,36.98,Critical_Dry,1"
"2026-01-27 04:00:00,Tamil Nadu,Alluvial,8.49,27.79,59.7,41.11,15.3,38.41,Moderate_Dry,0"
"2026-01-27 05:00:00,Punjab,Arid,8.06,83.62,61.59,101.44,32.72,29.03,Normal,0"
"2026-01-27 06:00:00,Gujarat,Red,4.69,128.18,17.32,43.6,39.81,25.65,Normal,0"
"2026-01-27 07:00:00,Karnataka,Arid,6.75,104.65,58.54,119.23,27.29,34.85,Normal,0"
"2026-01-27 08:00:00,Gujarat,Arid,7.09,115.65,22.72,48.23,34.18,39.71,Normal,0"
"2026-01-27 09:00:00,Karnataka,Red,5.34,101.8,16.86,107.28,8.78,41.33,Critical_Dry,1"
"2026-01-27 10:00:00,Karnataka,Arid,5.08,44.79,63.0,56.72,30.51,24.97,Normal,0"
"2026-01-27 11:00:00,Punjab,Alluvial,8.12,33.26,72.26,40.84,43.59,40.95,Normal,0"
"2026-01-27 12:00:00,Uttar Pradesh,Arid,8.38,119.54,60.17,38.75,32.46,29.98,Normal,0"
"2026-01-27 13:00:00,Maharashtra,Red,8.47,103.46,66.39,104.27,42.12,25.34,Normal,0"
"2026-01-27 14:00:00,Punjab,Laterite,7.66,89.01,79.38,47.42,28.94,41.72,Normal,0"
"2026-01-27 15:00:00,Punjab,Arid,7.15,42.71,19.43,50.55,39.21,39.07,Normal,0"
"2026-01-27 16:00:00,Uttar Pradesh,Black,5.88,92.4,77.56,35.68,12.59,34.62,Critical_Dry,1"
"2026-01-27 17:00:00,Maharashtra,Alluvial,5.19,23.76,52.08,115.94,12.57,39.48,Critical_Dry,1"
"2026-01-27 18:00:00,Gujarat,Alluvial,4.82,34.26,66.93,40.7,12.45,34.36,Critical_Dry,1"
"2026-01-27 19:00:00,Tamil Nadu,Black,7.27,57.43,55.51,40.98,26.09,28.57,Normal,0"
"2026-01-27 20:00:00,Tamil Nadu,Black,7.64,73.25,49.9,114.11,20.22,40.75,Moderate_Dry,0"
"2026-01-27 21:00:00,Gujarat,Arid,7.81,34.47,59.25,109.59,34.61,41.12,Normal,0"
"2026-01-27 22:00:00,Punjab,Black,8.16,34.39,32.42,41.14,41.4,25.54,Normal,0"
"2026-01-27 23:00:00,Maharashtra,Laterite,8.02,107.11,74.7,105.8,30.92,26.51,Normal,0"
"2026-01-28 00:00:00,Punjab,Red,8.5,88.37,18.07,41.23,15.89,27.19,Moderate_Dry,0"
"2026-01-28 01:00:00,Karnataka,Black,5.48,84.05,32.26,23.87,42.44,37.73,Normal,0"
"2026-01-28 02:00:00,Punjab,Black,7.55,74.29,12.18,101.14,27.53,36.99,Normal,0"
"2026-01-28 03:00:00,Punjab,Laterite,6.85,137.19,28.99,96.01,34.64,41.59,Normal,0"
"2026-01-28 04:00:00,Gujarat,Alluvial,5.54,25.98,25.27,45.94,40.95,29.17,Normal,0"
"2026-01-28 05:00:00,Gujarat,Alluvial,8.43,41.68,13.47,24.46,44.62,35.68,Normal,0"
"2026-01-28 06:00:00,Gujarat,Arid,8.09,97.7,44.42,36.68,26.72,38.56,Normal,0"
"2026-01-28 07:00:00,Tamil Nadu,Laterite,5.01,36.36,42.8,95.96,37.9,23.31,Normal,0"
"2026-01-28 08:00:00,Karnataka,Red,4.6,90.73,15.44,116.3,28.97,32.89,Normal,0"
"2026-01-28 09:00:00,Gujarat,Red,7.25,88.13,28.33,42.2,26.0,31.14,Normal,0"
"2026-01-28 10:00:00,Maharashtra,Laterite,6.92,136.52,76.73,100.92,27.9,35.83,Normal,0"
"2026-01-28 11:00:00,Tamil Nadu,Red,8.24,126.01,17.75,38.93,25.92,34.69,Normal,0"
"2026-01-28 12:00:00,Uttar Pradesh,Alluvial,5.44,133.47,31.35,86.36,23.58,37.51,Normal,0"
"2026-01-28 13:00:00,Maharashtra,Red,4.84,33.63,12.51,23.78,34.78,25.47,Normal,0"
"2026-01-28 14:00:00,Maharashtra,Red,5.54,124.18,20.42,76.46,17.24,23.19,Moderate_Dry,0"
"2026-01-28 15:00:00,Gujarat,Laterite,4.58,35.49,58.96,43.26,30.81,37.32,Normal,0"
"2026-01-28 16:00:00,Uttar Pradesh,Laterite,4.64,95.95,35.67,112.21,34.38,26.65,Normal,0"
"2026-01-28 17:00:00,Uttar Pradesh,Red,8.16,106.41,41.65,45.42,41.01,24.9,Normal,0"
"2026-01-28 18:00:00,Tamil Nadu,Black,5.91,39.3,20.99,56.84,20.28,26.08,Moderate_Dry,0"
"2026-01-28 19:00:00,Uttar Pradesh,Laterite,6.14,95.92,57.75,103.27,39.84,19.59,Normal,0"
"2026-01-28 20:00:00,Karnataka,Arid,4.57,26.3,62.61,61.02,42.98,36.56,Normal,0"
"2026-01-28 21:00:00,Gujarat,Arid,5.58,55.19,22.68,40.03,32.0,35.16,Normal,0"
"2026-01-28 22:00:00,Uttar Pradesh,Alluvial,7.72,130.54,13.15,72.49,36.54,31.26,Normal,0"
"2026-01-28 23:00:00,Tamil Nadu,Red,6.96,40.61,15.67,103.2,23.01,35.19,Normal,0"
"2026-01-29 00:00:00,Karnataka,Black,7.52,27.83,55.99,60.48,43.23,26.96,Normal,0"
"2026-01-29 01:00:00,Punjab,Alluvial,6.29,73.24,19.49,28.95,32.82,25.09,Normal,0"
"2026-01-29 02:00:00,Punjab,Red,5.74,122.07,44.57,55.22,19.48,38.7,Moderate_Dry,0"
"2026-01-29 03:00:00,Karnataka,Laterite,6.43,29.2,20.68,115.22,22.96,28.14,Moderate_Dry,0"
"2026-01-29 04:00:00,Tamil Nadu,Arid,5.79,62.66,21.91,22.56,30.86,22.7,Normal,0"
"2026-01-29 05:00:00,Karnataka,Black,7.86,127.97,10.31,57.89,16.66,35.98,Moderate_Dry,0"
"2026-01-29 06:00:00,Gujarat,Arid,5.69,34.18,32.46,83.04,35.89,26.06,Normal,0"
"2026-01-29 07:00:00,Gujarat,Laterite,7.14,57.28,16.29,23.24,16.31,23.08,Moderate_Dry,0"
"2026-01-29 08:00:00,Punjab,Red,5.05,113.41,37.58,51.22,29.9,18.65,Normal,0"
"2026-01-29 09:00:00,Uttar Pradesh,Laterite,7.25,85.19,51.84,113.76,33.79,41.29,Normal,0"
"2026-01-29 10:00:00,Tamil Nadu,Laterite,8.15,119.88,35.73,18.22,39.81,29.21,Normal,0"
"2026-01-29 11:00:00,Punjab,Arid,6.93,33.39,59.36,93.93,35.15,21.88,Normal,0"
"2026-01-29 12:00:00,Uttar Pradesh,Black,6.74,130.47,61.9,103.34,37.56,36.19,Normal,0"
"2026-01-29 13:00:00,Uttar Pradesh,Laterite,8.34,132.19,58.76,44.09,41.78,39.3,Normal,0"
"2026-01-29 14:00:00,Gujarat,Arid,7.01,38.64,75.57,37.55,30.12,30.67,Normal,0"
"2026-01-29 15:00:00,Maharashtra,Black,5.54,24.07,26.61,111.06,39.31,18.68,Normal,0"
"2026-01-29 16:00:00,Maharashtra,Red,5.67,138.78,23.26,95.22,16.58,26.76,Moderate_Dry,0"
"2026-01-29 17:00:00,Karnataka,Red,7.32,77.87,52.68,26.9,38.15,23.83,Normal,0"
"2026-01-29 18:00:00,Gujarat,Alluvial,7.44,88.65,51.64,37.28,16.2,33.27,Moderate_Dry,0"
"2026-01-29 19:00:00,Uttar Pradesh,Arid,5.71,93.91,45.71,80.24,42.58,30.45,Normal,0"
"2026-01-29 20:00:00,Tamil Nadu,Black,5.88,114.76,10.3,59.04,20.21,26.54,Moderate_Dry,0"
"2026-01-29 21:00:00,Maharashtra,Laterite,8.46,117.44,48.87,67.94,14.36,33.56,Critical_Dry,1"
"2026-01-29 22:00:00,Uttar Pradesh,Red,4.91,43.27,75.3,114.91,13.48,32.03,Critical_Dry,1"
"2026-01-29 23:00:00,Maharashtra,Black,6.12,48.4,33.42,59.12,14.93,39.76,Critical_Dry,1"
"2026-01-30 00:00:00,Maharashtra,Arid,4.75,125.22,77.73,107.58,24.56,32.32,Normal,0"
"2026-01-30 01:00:00,Maharashtra,Alluvial,7.78,118.34,34.97,84.38,27.32,30.19,Normal,0"
"2026-01-30 02:00:00,Tamil Nadu,Red,4.87,94.11,19.79,27.77,41.81,37.77,Normal,0"
"2026-01-30 03:00:00,Gujarat,Black,7.2,139.36,37.89,93.17,22.1,22.86,Moderate_Dry,0"
"2026-01-30 04:00:00,Tamil Nadu,Black,4.73,108.22,44.62,69.62,16.05,23.85,Moderate_Dry,0"
"2026-01-30 05:00:00,Punjab,Black,7.19,45.9,54.06,38.64,35.52,36.81,Normal,0"
"2026-01-30 06:00:00,Uttar Pradesh,Arid,7.87,121.6,45.34,45.4,12.98,28.62,Critical_Dry,1"
"2026-01-30 07:00:00,Gujarat,Arid,6.1,69.77,47.57,73.52,41.01,27.82,Normal,0"
"2026-01-30 08:00:00,Gujarat,Arid,6.59,24.34,11.68,78.18,23.15,39.29,Normal,0"
"2026-01-30 09:00:00,Gujarat,Laterite,6.11,58.57,27.75,116.66,30.71,32.64,Normal,0"
"2026-01-30 10:00:00,Gujarat,Black,5.7,111.63,31.75,104.75,14.89,37.27,Critical_Dry,1"
"2026-01-30 11:00:00,Tamil Nadu,Red,7.71,135.22,79.1,36.61,13.38,37.44,Critical_Dry,1"
"2026-01-30 12:00:00,Gujarat,Arid,5.59,53.14,30.69,96.27,37.56,20.88,Normal,0"
"2026-01-30 13:00:00,Karnataka,Arid,7.39,49.58,72.76,15.87,23.9,33.69,Normal,0"
"2026-01-30 14:00:00,Uttar Pradesh,Black,5.32,87.63,31.33,28.63,44.51,40.86,Normal,0"
"2026-01-30 15:00:00,Gujarat,Arid,5.5,117.4,16.73,35.97,27.4,29.52,Normal,0"
"2026-01-30 16:00:00,Uttar Pradesh,Laterite,5.85,109.58,27.33,77.71,39.29,35.57,Normal,0"
"2026-01-30 17:00:00,Karnataka,Laterite,6.86,87.2,29.1,35.44,44.26,31.6,Normal,0"
"2026-01-30 18:00:00,Karnataka,Arid,6.32,95.77,78.48,53.35,18.4,22.92,Moderate_Dry,0"
"2026-01-30 19:00:00,Uttar Pradesh,Black,7.48,49.05,57.2,40.49,37.63,22.68,Normal,0"
"2026-01-30 20:00:00,Maharashtra,Black,5.35,71.91,75.22,50.43,8.81,28.41,Critical_Dry,1"
"2026-01-30 21:00:00,Punjab,Black,4.54,50.64,68.45,113.96,33.15,29.59,Normal,0"
"2026-01-30 22:00:00,Maharashtra,Alluvial,7.61,126.13,50.5,119.72,35.57,30.08,Normal,0"
"2026-01-30 23:00:00,Maharashtra,Arid,7.79,33.51,57.28,87.0,25.66,40.92,Normal,0"
"2026-01-31 00:00:00,Tamil Nadu,Black,4.74,101.57,53.74,75.09,14.0,20.41,Critical_Dry,1"
"2026-01-31 01:00:00,Maharashtra,Laterite,6.94,51.23,56.64,89.39,30.82,27.13,Normal,0"
"2026-01-31 02:00:00,Gujarat,Red,6.01,77.07,28.53,96.02,41.21,30.35,Normal,0"
"2026-01-31 03:00:00,Tamil Nadu,Red,7.68,55.93,38.57,92.6,42.46,41.11,Normal,0"
"2026-01-31 04:00:00,Tamil Nadu,Black,8.0,58.79,51.48,23.6,35.61,30.1,Normal,0"
"2026-01-31 05:00:00,Karnataka,Red,7.9,51.25,12.51,47.58,17.76,36.61,Moderate_Dry,0"
"2026-01-31 06:00:00,Maharashtra,Red,7.61,110.34,43.8,51.06,40.2,35.98,Normal,0"
"2026-01-31 07:00:00,Karnataka,Alluvial,5.58,63.89,70.18,53.77,40.89,31.59,Normal,0"
"2026-01-31 08:00:00,Uttar Pradesh,Laterite,7.75,107.16,44.47,51.15,21.59,21.14,Moderate_Dry,0"
"2026-01-31 09:00:00,Punjab,Laterite,6.63,74.73,48.66,97.64,14.77,23.25,Critical_Dry,1"
"2026-01-31 10:00:00,Tamil Nadu,Alluvial,4.71,85.67,24.13,93.5,40.36,23.76,Normal,0"
"2026-01-31 11:00:00,Uttar Pradesh,Alluvial,6.33,85.19,65.6,15.48,40.75,18.93,Normal,0"
"2026-01-31 12:00:00,Uttar Pradesh,Red,8.27,137.1,35.12,46.12,11.73,27.1,Critical_Dry,1"
"2026-01-31 13:00:00,Gujarat,Arid,8.05,64.05,76.96,80.48,43.78,32.65,Normal,0"
"2026-01-31 14:00:00,Punjab,Red,4.91,44.92,79.56,27.63,27.72,21.46,Normal,0"
"2026-01-31 15:00:00,Uttar Pradesh,Alluvial,7.48,129.42,74.12,22.48,44.77,22.2,Normal,0"
"2026-01-31 16:00:00,Uttar Pradesh,Laterite,7.72,40.98,15.94,101.98,24.47,34.97,Normal,0"
"2026-01-31 17:00:00,Punjab,Red,5.59,120.13,33.32,62.53,27.73,22.06,Normal,0"
"2026-01-31 18:00:00,Punjab,Arid,6.39,38.03,76.16,104.85,17.85,21.25,Moderate_Dry,0"
"2026-01-31 19:00:00,Uttar Pradesh,Red,7.34,99.05,66.32,101.47,41.26,41.47,Normal,0"
"2026-01-31 20:00:00,Punjab,Black,6.26,38.06,73.78,108.8,24.42,18.35,Normal,0"
"2026-01-31 21:00:00,Uttar Pradesh,Red,4.95,130.77,50.08,20.07,38.14,25.81,Normal,0"
"2026-01-31 22:00:00,Uttar Pradesh,Alluvial,7.32,87.8,43.63,34.54,10.95,18.84,Critical_Dry,1"
"2026-01-31 23:00:00,Gujarat,Laterite,8.15,59.51,17.45,46.1,37.17,38.11,Normal,0"
"2026-02-01 00:00:00,Maharashtra,Laterite,7.11,36.84,68.76,29.3,26.14,32.0,Normal,0"
"2026-02-01 01:00:00,Uttar Pradesh,Alluvial,7.6,64.54,62.16,65.97,8.2,19.15,Critical_Dry,1"
"2026-02-01 02:00:00,Karnataka,Black,5.93,104.6,14.12,98.89,16.37,32.77,Moderate_Dry,0"
"2026-02-01 03:00:00,Tamil Nadu,Alluvial,5.23,66.19,24.66,114.87,15.17,20.95,Moderate_Dry,0"
"2026-02-01 04:00:00,Maharashtra,Red,7.07,49.53,49.01,108.41,35.82,29.9,Normal,0"
"2026-02-01 05:00:00,Maharashtra,Alluvial,5.81,89.29,57.91,63.02,25.66,34.07,Normal,0"
"2026-02-01 06:00:00,Maharashtra,Alluvial,7.94,70.14,19.64,81.83,13.91,21.56,Critical_Dry,1"
"2026-02-01 07:00:00,Gujarat,Black,4.99,39.9,27.14,39.22,17.5,29.93,Moderate_Dry,0"
"2026-02-01 08:00:00,Uttar Pradesh,Red,6.23,38.48,23.52,57.32,26.65,28.98,Normal,0"
"2026-02-01 09:00:00,Gujarat,Arid,6.09,104.9,25.4,106.47,8.73,39.98,Critical_Dry,1"
"2026-02-01 10:00:00,Uttar Pradesh,Arid,8.25,136.96,74.45,18.07,23.69,41.9,Normal,0"
"2026-02-01 11:00:00,Gujarat,Laterite,5.11,47.97,60.11,70.94,33.09,33.71,Normal,0"
"2026-02-01 12:00:00,Gujarat,Alluvial,4.54,112.78,61.6,106.64,27.16,38.52,Normal,0"
"2026-02-01 13:00:00,Tamil Nadu,Laterite,5.45,30.51,65.58,27.81,30.13,33.53,Normal,0"
"2026-02-01 14:00:00,Karnataka,Black,7.78,65.79,34.96,118.17,20.08,39.03,Moderate_Dry,0"
"2026-02-01 15:00:00,Gujarat,Arid,5.34,80.8,63.7,16.3,14.77,28.4,Critical_Dry,1"
"2026-02-01 16:00:00,Tamil Nadu,Alluvial,5.46,52.25,78.49,108.04,37.96,32.59,Normal,0"
"2026-02-01 17:00:00,Punjab,Black,5.02,83.55,58.89,52.14,41.51,38.28,Normal,0"
"2026-02-01 18:00:00,Karnataka,Black,7.36,125.91,39.17,28.93,26.9,40.03,Normal,0"
"2026-02-01 19:00:00,Gujarat,Alluvial,4.78,133.33,60.15,31.52,19.29,18.59,Moderate_Dry,0"
"2026-02-01 20:00:00,Maharashtra,Black,5.82,32.07,73.06,88.62,26.91,20.49,Normal,0"
"2026-02-01 21:00:00,Punjab,Alluvial,5.63,52.62,19.01,106.43,40.52,40.35,Normal,0"
"2026-02-01 22:00:00,Punjab,Alluvial,6.72,137.5,28.57,82.31,33.58,31.64,Normal,0"
"2026-02-01 23:00:00,Tamil Nadu,Red,7.42,52.45,74.35,112.52,39.77,41.76,Normal,0"
"2026-02-02 00:00:00,Punjab,Laterite,6.63,103.12,76.24,103.46,20.15,37.02,Moderate_Dry,0"
"2026-02-02 01:00:00,Karnataka,Black,8.22,50.41,43.89,15.95,34.34,37.64,Normal,0"
"2026-02-02 02:00:00,Gujarat,Black,8.31,62.76,36.22,85.29,32.16,27.27,Normal,0"
"2026-02-02 03:00:00,Gujarat,Red,5.95,42.95,29.79,46.99,29.15,24.18,Normal,0"
"2026-02-02 04:00:00,Maharashtra,Red,7.61,122.76,44.91,62.72,27.54,32.36,Normal,0"
"2026-02-02 05:00:00,Tamil Nadu,Red,7.46,125.92,75.42,24.87,28.39,39.1,Normal,0"
"2026-02-02 06:00:00,Maharashtra,Arid,8.07,55.63,20.49,44.62,39.44,35.42,Normal,0"
"2026-02-02 07:00:00,Punjab,Arid,6.29,118.83,39.39,81.43,41.89,29.33,Normal,0"
"2026-02-02 08:00:00,Maharashtra,Arid,6.62,62.99,73.81,37.93,12.18,36.08,Critical_Dry,1"
"2026-02-02 09:00:00,Karnataka,Alluvial,6.16,31.88,34.44,82.99,29.04,34.57,Normal,0"
"2026-02-02 10:00:00,Gujarat,Black,7.9,110.97,63.77,111.92,41.98,39.91,Normal,0"
"2026-02-02 11:00:00,Punjab,Laterite,5.42,91.57,37.25,15.52,12.99,24.33,Critical_Dry,1"
"2026-02-02 12:00:00,Maharashtra,Alluvial,5.46,52.93,66.34,97.51,23.28,20.86,Normal,0"
"2026-02-02 13:00:00,Tamil Nadu,Black,5.99,50.36,78.67,82.34,11.3,29.28,Critical_Dry,1"
"2026-02-02 14:00:00,Karnataka,Black,5.42,137.07,37.15,19.9,12.2,26.67,Critical_Dry,1"
"2026-02-02 15:00:00,Karnataka,Red,6.74,123.5,69.16,97.97,41.45,41.4,Normal,0"
"2026-02-02 16:00:00,Maharashtra,Red,5.04,117.18,79.19,38.57,24.51,18.18,Normal,0"
"2026-02-02 17:00:00,Gujarat,Alluvial,5.78,35.36,78.87,42.91,33.48,40.4,Normal,0"
"2026-02-02 18:00:00,Maharashtra,Red,8.15,110.62,40.36,24.82,13.14,40.92,Critical_Dry,1"
"2026-02-02 19:00:00,Punjab,Black,6.14,45.74,44.0,71.11,8.81,19.22,Critical_Dry,1"
"2026-02-02 20:00:00,Maharashtra,Red,7.49,137.29,31.24,67.31,40.95,39.35,Normal,0"
"2026-02-02 21:00:00,Karnataka,Arid,4.95,26.25,31.98,51.45,29.26,29.3,Normal,0"
"2026-02-02 22:00:00,Maharashtra,Red,5.49,62.26,44.47,32.72,8.74,36.39,Critical_Dry,1"
"2026-02-02 23:00:00,Gujarat,Black,7.73,71.44,24.04,102.99,44.72,19.9,Normal,0"
"2026-02-03 00:00:00,Tamil Nadu,Alluvial,7.55,118.9,59.78,107.02,26.21,40.92,Normal,0"
"2026-02-03 01:00:00,Uttar Pradesh,Laterite,6.04,111.95,47.54,71.76,25.61,32.58,Normal,0"
"2026-02-03 02:00:00,Maharashtra,Red,8.32,65.0,72.86,40.64,30.97,39.57,Normal,0"
"2026-02-03 03:00:00,Gujarat,Black,8.14,87.87,66.74,25.09,8.29,34.15,Critical_Dry,1"
