timestamp,farm_id,temperature,humidity,soil_moisture,soil_temperature,light_intensity,battery_level
2026-01-05 18:15:00,F0416,18.33,42.36,77.35,15.17,56702,76.21
2026-01-05 18:20:00,F0768,26.28,94.62,64.59,36.17,70220,74.73
2026-01-05 18:25:00,F0044,32.58,92.7,65.59,35.28,69618,92.3
2026-01-05 18:30:00,F0180,19.8,84.56,53.53,36.91,56407,59.64
2026-01-05 18:35:00,F0175,26.96,37.36,83.55,20.74,71663,88.06
2026-01-05 18:40:00,F0879,20.83,49.45,37.02,19.9,97734,70.49
2026-01-05 18:45:00,F0404,23.22,49.81,84.98,29.79,5643,94.83
2026-01-05 18:50:00,F0914,32.83,61.74,41.68,29.16,44063,43.87
2026-01-05 18:55:00,F0110,18.12,87.86,28.96,23.15,14282,54.46
2026-01-05 19:00:00,F0203,20.03,63.43,26.53,17.85,64886,20.55
2026-01-05 19:05:00,F0788,33.76,44.7,44.65,21.88,57143,91.38
2026-01-05 19:10:00,F0550,37.48,37.07,47.89,34.31,22211,31.19
2026-01-05 19:15:00,F0766,28.42,53.35,80.29,19.56,25846,42.79
2026-01-05 19:20:00,F0137,27.47,78.36,82.57,18.69,27082,95.87
2026-01-05 19:25:00,F0983,33.97,47.28,46.58,27.65,90356,77.15
2026-01-05 19:30:00,F0333,36.03,80.72,44.99,31.7,98241,87.45
2026-01-05 19:35:00,F0399,21.15,92.25,74.45,17.9,46104,60.0
2026-01-05 19:40:00,F0786,34.43,33.38,77.24,24.88,79261,78.99
2026-01-05 19:45:00,F0445,29.52,48.34,21.2,24.87,81951,32.2
2026-01-05 19:50:00,F0524,22.48,48.27,23.63,21.06,92875,39.79
2026-01-05 19:55:00,F0841,28.3,60.8,73.7,17.37,96742,60.19
2026-01-05 20:00:00,F0186,22.53,85.57,62.17,18.42,16789,30.58
2026-01-05 20:05:00,F0040,24.57,42.49,25.97,15.41,27167,27.27
2026-01-05 20:10:00,F0053,27.13,64.12,67.51,37.54,30068,46.89
2026-01-05 20:15:00,F0491,19.47,57.76,18.87,17.53,48654,42.44
2026-01-05 20:20:00,F0360,35.08,46.05,82.13,19.18,1070,24.17
2026-01-05 20:25:00,F0763,25.72,48.55,36.01,28.95,57479,34.79
2026-01-05 20:30:00,F0972,29.79,51.73,23.36,30.39,90517,64.14
2026-01-05 20:35:00,F0883,21.13,53.44,75.75,32.09,78189,62.31
2026-01-05 20:40:00,F0381,23.72,47.94,58.82,17.01,14941,30.44
2026-01-05 20:45:00,F0761,32.44,32.67,87.62,35.33,25960,35.43
2026-01-05 20:50:00,F0457,40.21,34.87,55.99,22.89,96073,57.94
2026-01-05 20:55:00,F0780,22.85,76.85,18.29,19.41,73154,76.93
2026-01-05 21:00:00,F0913,39.05,85.47,83.01,37.43,48973,55.88
2026-01-05 21:05:00,F0735,20.82,58.35,51.21,27.05,67043,83.27
2026-01-05 21:10:00,F0171,32.38,75.29,24.67,16.05,75209,24.86
2026-01-05 21:15:00,F0996,34.65,78.15,44.81,30.75,68303,97.72
2026-01-05 21:20:00,F0170,28.51,63.1,57.19,23.98,80589,41.72
2026-01-05 21:25:00,F0189,18.09,67.17,59.41,15.2,68213,56.44
2026-01-05 21:30:00,F0725,35.29,46.82,78.94,21.82,36194,64.17
2026-01-05 21:35:00,F0176,23.37,64.68,36.89,29.71,37406,94.18
2026-01-05 21:40:00,F0277,38.96,33.35,88.5,37.76,28521,62.77
2026-01-05 21:45:00,F0002,33.57,71.12,87.92,22.46,93466,90.72
2026-01-05 21:50:00,F0271,35.33,56.54,60.86,22.47,8505,70.08
2026-01-05 21:55:00,F0011,37.77,44.25,87.39,19.06,3049,62.99
2026-01-05 22:00:00,F0889,36.68,80.73,22.98,32.15,51067,95.65
2026-01-05 22:05:00,F0264,38.88,71.23,56.32,33.79,29919,45.94
2026-01-05 22:10:00,F0209,31.96,82.5,71.47,18.58,31372,78.38
2026-01-05 22:15:00,F0445,26.85,88.64,22.03,19.17,25251,85.25
2026-01-05 22:20:00,F0181,22.53,61.88,69.71,29.89,3758,44.81
2026-01-05 22:25:00,F0907,22.27,55.62,60.59,16.6,10443,54.11
2026-01-05 22:30:00,F0466,39.82,93.08,22.52,27.12,96258,80.04
2026-01-05 22:35:00,F0013,32.48,54.56,16.55,34.01,85473,94.77
2026-01-05 22:40:00,F0136,23.96,35.43,25.7,29.43,2769,83.39
2026-01-05 22:45:00,F0010,40.98,36.91,70.21,22.78,93727,26.8
2026-01-05 22:50:00,F0143,29.53,66.59,48.32,18.75,44483,58.31
2026-01-05 22:55:00,F0250,19.34,74.98,62.06,17.83,6836,28.23
2026-01-05 23:00:00,F0304,20.46,87.62,46.15,15.03,30401,21.92
2026-01-05 23:05:00,F0438,27.25,52.97,36.51,36.2,90707,50.78
2026-01-05 23:10:00,F0906,35.16,88.6,51.89,37.79,30428,28.14
2026-01-05 23:15:00,F0979,24.76,34.96,40.03,23.29,12115,91.65
2026-01-05 23:20:00,F0620,21.63,57.86,40.11,19.17,56737,32.02
2026-01-05 23:25:00,F0684,34.49,70.61,36.53,35.13,36532,93.3
2026-01-05 23:30:00,F0678,26.86,47.25,83.02,33.37,1285,88.94
2026-01-05 23:35:00,F0153,36.67,39.53,26.08,25.27,63709,85.17
2026-01-05 23:40:00,F0116,31.87,92.37,35.89,17.08,17716,34.55
2026-01-05 23:45:00,F0395,26.46,62.12,51.1,37.38,79871,83.48
2026-01-05 23:50:00,F0342,21.32,91.36,84.12,23.81,73002,59.77
2026-01-05 23:55:00,F0547,29.82,64.85,32.26,16.92,94706,53.75
2026-01-06 00:00:00,F0592,36.64,82.73,31.45,17.01,48409,20.23
2026-01-06 00:05:00,F0872,18.41,66.29,86.82,36.18,8808,92.91
2026-01-06 00:10:00,F0370,38.37,86.34,76.43,21.78,19892,86.82
2026-01-06 00:15:00,F0565,41.32,89.34,33.19,34.04,8322,79.76
2026-01-06 00:20:00,F0121,41.09,75.76,43.31,15.61,56667,49.73
2026-01-06 00:25:00,F0719,20.54,67.8,50.76,28.66,21732,22.41
2026-01-06 00:30:00,F0375,21.39,45.93,15.94,34.11,55590,31.98
2026-01-06 00:35:00,F0187,29.27,39.11,54.56,36.82,62628,52.92
2026-01-06 00:40:00,F0346,28.66,71.92,15.99,17.56,8864,90.49
2026-01-06 00:45:00,F0033,32.5,41.28,27.03,24.12,56524,74.39
2026-01-06 00:50:00,F0897,28.9,76.24,34.35,28.16,41112,76.75
2026-01-06 00:55:00,F0434,40.35,47.67,21.9,23.68,17401,79.45
2026-01-06 01:00:00,F0411,32.86,44.23,28.78,32.16,74307,68.41
2026-01-06 01:05:00,F0080,37.6,60.45,38.49,29.76,50868,33.19
2026-01-06 01:10:00,F0823,26.92,57.57,35.24,17.4,48540,68.26
2026-01-06 01:15:00,F0867,26.05,45.57,27.21,17.45,28775,67.77
2026-01-06 01:20:00,F0775,39.83,42.2,30.13,36.37,32501,41.53
2026-01-06 01:25:00,F0584,31.56,66.64,74.27,16.05,42232,27.46
2026-01-06 01:30:00,F0317,18.2,53.18,36.18,24.16,26543,45.16
2026-01-06 01:35:00,F0401,35.42,93.3,67.7,17.24,54383,91.72
2026-01-06 01:40:00,F0516,20.42,82.49,26.26,28.51,51084,58.16
2026-01-06 01:45:00,F0890,38.45,48.86,26.37,25.65,83044,27.46
2026-01-06 01:50:00,F0736,23.56,44.02,66.11,18.24,95182,32.88
2026-01-06 01:55:00,F0987,30.04,94.5,60.66,27.04,45749,55.8
2026-01-06 02:00:00,F0135,26.14,53.42,79.2,24.91,94423,81.93
2026-01-06 02:05:00,F0397,23.74,94.81,60.52,37.03,75304,70.22
2026-01-06 02:10:00,F0510,20.34,30.97,72.47,22.12,12425,59.91
2026-01-06 02:15:00,F0466,25.53,90.71,27.11,21.44,48622,48.27
2026-01-06 02:20:00,F0073,22.3,80.18,34.35,25.89,34557,81.05
2026-01-06 02:25:00,F0453,33.61,39.13,24.3,28.08,6189,49.08
2026-01-06 02:30:00,F0294,27.62,85.71,83.79,17.97,49068,61.0
2026-01-06 02:35:00,F0640,40.85,54.29,66.17,26.64,35449,90.19
2026-01-06 02:40:00,F0699,19.02,93.53,19.28,33.18,92717,85.7
2026-01-06 02:45:00,F0009,21.71,36.84,43.19,28.11,10565,37.84
2026-01-06 02:50:00,F0896,29.09,36.08,49.94,29.78,61929,28.73
2026-01-06 02:55:00,F0185,35.56,89.63,84.19,32.67,27145,52.12
2026-01-06 03:00:00,F0067,25.61,94.77,51.47,31.15,63419,29.15
2026-01-06 03:05:00,F0466,18.92,40.12,50.25,29.72,42967,65.46
2026-01-06 03:10:00,F0616,36.58,34.06,75.64,33.16,63050,37.07
2026-01-06 03:15:00,F0217,38.83,91.92,66.28,21.21,84320,34.09
2026-01-06 03:20:00,F0146,19.66,56.33,37.38,31.38,56013,61.98
2026-01-06 03:25:00,F0686,39.43,41.97,19.03,35.58,57168,47.36
2026-01-06 03:30:00,F0772,25.13,42.91,85.65,26.08,71189,75.11
2026-01-06 03:35:00,F0165,41.17,58.39,83.44,28.12,2301,64.87
2026-01-06 03:40:00,F0916,32.33,35.06,65.1,29.18,43432,73.13
2026-01-06 03:45:00,F0844,40.54,78.28,70.25,22.28,20727,91.72
2026-01-06 03:50:00,F0957,21.54,86.18,23.52,37.31,54265,41.02
2026-01-06 03:55:00,F0740,18.09,59.29,77.44,17.89,59894,71.11
2026-01-06 04:00:00,F0593,20.34,44.21,88.43,24.66,72576,81.95
2026-01-06 04:05:00,F0616,27.06,52.63,86.43,37.35,76607,96.41
2026-01-06 04:10:00,F0380,37.53,31.05,82.25,26.55,17350,75.95
2026-01-06 04:15:00,F0665,41.98,56.91,41.38,34.05,56816,61.85
2026-01-06 04:20:00,F0784,26.06,90.21,49.41,23.58,73450,67.59
2026-01-06 04:25:00,F0556,28.46,48.53,64.47,30.65,84113,42.66
2026-01-06 04:30:00,F0636,40.51,88.88,22.44,17.02,14606,27.17
2026-01-06 04:35:00,F0017,32.79,56.73,52.23,32.29,72399,27.98
2026-01-06 04:40:00,F0455,30.08,82.38,65.08,34.59,28770,37.83
2026-01-06 04:45:00,F0466,31.24,37.44,79.23,36.86,46955,97.41
2026-01-06 04:50:00,F0936,29.13,89.02,63.36,33.05,52879,20.61
2026-01-06 04:55:00,F0384,36.77,62.99,35.07,30.15,41291,87.08
2026-01-06 05:00:00,F0815,39.82,73.76,15.31,35.91,5282,21.24
2026-01-06 05:05:00,F0158,36.97,84.65,53.92,32.05,42611,46.81
2026-01-06 05:10:00,F0983,31.73,57.95,56.68,24.0,81775,71.55
2026-01-06 05:15:00,F0849,19.24,90.58,47.18,36.61,52172,98.19
2026-01-06 05:20:00,F0178,27.67,50.68,26.88,20.31,94064,84.09
2026-01-06 05:25:00,F0517,20.84,67.5,44.4,32.53,35108,86.99
2026-01-06 05:30:00,F0163,40.77,43.24,21.99,25.06,83430,81.6
2026-01-06 05:35:00,F0157,18.67,75.99,84.04,16.81,51122,22.02
2026-01-06 05:40:00,F0752,21.13,59.49,62.36,23.24,32420,72.2
2026-01-06 05:45:00,F0228,25.13,64.8,33.39,32.94,50559,81.63
2026-01-06 05:50:00,F0676,19.24,35.39,25.78,15.53,76937,89.36
2026-01-06 05:55:00,F0114,29.02,68.73,23.03,21.5,24675,27.42
2026-01-06 06:00:00,F0507,38.27,89.33,30.6,17.32,3877,53.1
2026-01-06 06:05:00,F0499,41.02,34.96,66.55,23.63,42102,70.68
2026-01-06 06:10:00,F0462,37.41,41.69,15.76,19.11,75356,70.5
2026-01-06 06:15:00,F0876,18.75,93.43,89.53,26.13,81478,68.0
2026-01-06 06:20:00,F0006,21.8,78.21,84.49,19.44,4873,62.88
2026-01-06 06:25:00,F0531,30.28,39.9,80.02,17.64,29437,22.36
2026-01-06 06:30:00,F0142,23.27,77.3,85.49,21.15,64120,35.94
2026-01-06 06:35:00,F0095,26.37,65.85,37.07,32.14,65985,54.88
2026-01-06 06:40:00,F0970,27.6,42.55,27.97,30.8,95030,42.49
2026-01-06 06:45:00,F0403,20.47,81.55,59.07,18.81,27978,96.3
2026-01-06 06:50:00,F0500,28.4,59.0,59.72,21.25,42779,69.83
2026-01-06 06:55:00,F0622,27.19,42.98,41.47,35.65,9423,55.95
2026-01-06 07:00:00,F0911,18.81,63.24,59.02,21.75,85554,96.03
2026-01-06 07:05:00,F0544,26.45,31.95,28.49,22.42,25368,48.62
2026-01-06 07:10:00,F0075,23.16,54.16,25.88,22.23,2262,45.49
2026-01-06 07:15:00,F0012,35.2,43.9,57.56,22.4,31493,64.93
2026-01-06 07:20:00,F0395,24.81,43.79,31.31,27.9,94882,68.63
2026-01-06 07:25:00,F0905,37.38,73.64,58.05,29.86,90408,80.5
2026-01-06 07:30:00,F0326,37.52,42.88,18.72,26.36,7133,99.22
2026-01-06 07:35:00,F0432,20.86,59.43,60.11,28.6,31988,66.11
2026-01-06 07:40:00,F0292,18.43,80.91,58.18,15.11,61525,42.75
2026-01-06 07:45:00,F0862,41.2,32.41,55.01,27.13,45222,71.58
2026-01-06 07:50:00,F0072,29.28,83.94,46.13,21.92,42574,80.3
2026-01-06 07:55:00,F0410,19.91,80.35,52.04,16.08,40117,75.72
2026-01-06 08:00:00,F0466,29.84,71.67,83.29,34.39,81999,28.22
2026-01-06 08:05:00,F0230,19.15,30.68,22.89,22.43,91124,77.94
2026-01-06 08:10:00,F0232,22.08,42.43,82.67,23.48,71458,99.17
2026-01-06 08:15:00,F0957,34.52,33.41,81.25,15.99,7291,95.77
2026-01-06 08:20:00,F0077,24.33,74.71,74.37,23.73,92575,33.63
2026-01-06 08:25:00,F0142,32.0,37.79,38.95,18.4,77563,91.02
2026-01-06 08:30:00,F0990,39.49,71.4,65.12,27.0,32525,66.23
2026-01-06 08:35:00,F0678,29.76,48.24,72.95,26.1,13032,41.1
2026-01-06 08:40:00,F0304,35.07,52.95,77.67,20.57,85821,78.82
2026-01-06 08:45:00,F0211,34.68,34.88,52.1,19.89,88883,37.29
2026-01-06 08:50:00,F0839,27.24,61.7,40.53,33.72,70159,61.11
2026-01-06 08:55:00,F0321,36.25,50.27,49.05,18.54,67127,28.45
2026-01-06 09:00:00,F0134,23.25,53.64,88.13,34.96,68300,36.24
2026-01-06 09:05:00,F0410,22.51,48.06,27.31,22.06,76660,71.87
2026-01-06 09:10:00,F0151,29.06,36.97,23.26,15.38,61404,34.96
2026-01-06 09:15:00,F0030,29.43,64.51,41.4,17.72,73129,26.73
2026-01-06 09:20:00,F0442,23.09,55.8,47.31,22.68,58847,41.81
2026-01-06 09:25:00,F0101,19.18,54.86,84.6,19.46,25831,52.22
2026-01-06 09:30:00,F0609,24.62,69.48,53.9,17.51,7536,71.71
2026-01-06 09:35:00,F0982,20.67,37.49,82.13,28.23,32295,25.27
2026-01-06 09:40:00,F0104,24.61,87.37,67.46,24.3,52496,28.1
2026-01-06 09:45:00,F0752,37.78,74.96,52.14,18.93,27683,47.81
2026-01-06 09:50:00,F0295,34.94,48.72,15.23,19.26,92812,69.77
2026-01-06 09:55:00,F0757,25.33,88.93,32.9,22.25,10103,33.33
2026-01-06 10:00:00,F0341,39.6,39.22,15.96,25.92,44785,21.67
2026-01-06 10:05:00,F0998,24.33,35.0,65.94,34.62,78857,48.17
2026-01-06 10:10:00,F0486,32.0,61.74,33.56,17.52,3279,65.38
2026-01-06 10:15:00,F0298,38.05,64.14,27.55,18.37,13308,28.0
2026-01-06 10:20:00,F0824,35.67,59.42,70.11,37.77,34730,73.07
2026-01-06 10:25:00,F0260,26.74,30.88,41.45,31.33,68873,81.96
2026-01-06 10:30:00,F0878,38.76,84.84,51.33,21.21,69066,78.26
2026-01-06 10:35:00,F0022,21.55,56.67,31.52,37.86,47818,59.83
2026-01-06 10:40:00,F0251,31.86,75.23,47.3,19.75,12701,35.51
2026-01-06 10:45:00,F0978,27.07,37.02,35.54,29.42,72423,91.94
2026-01-06 10:50:00,F0461,41.7,86.95,28.12,35.94,46723,91.04
2026-01-06 10:55:00,F0401,32.14,91.44,35.72,19.38,76958,61.61
2026-01-06 11:00:00,F0352,38.02,37.99,74.65,28.03,46481,43.07
2026-01-06 11:05:00,F0993,18.2,90.27,26.03,30.66,69575,97.33
2026-01-06 11:10:00,F0639,31.4,40.57,51.51,16.49,39630,21.25
2026-01-06 11:15:00,F0042,23.22,83.66,24.26,26.23,1667,54.43
2026-01-06 11:20:00,F0677,38.02,33.24,25.33,35.21,66797,73.23
2026-01-06 11:25:00,F0788,31.46,91.99,68.49,18.28,97082,35.74
2026-01-06 11:30:00,F0600,40.04,48.9,17.41,36.46,33601,84.94
2026-01-06 11:35:00,F0653,27.27,55.94,82.81,35.54,40586,67.76
2026-01-06 11:40:00,F0178,31.53,74.13,39.19,28.3,90564,81.41
2026-01-06 11:45:00,F0257,21.26,66.03,37.58,16.97,75273,94.17
2026-01-06 11:50:00,F0473,31.1,54.44,80.69,25.05,19167,62.13
2026-01-06 11:55:00,F0711,25.52,90.77,68.44,25.77,57055,57.32
2026-01-06 12:00:00,F0985,27.85,31.8,56.92,37.02,56170,27.07
2026-01-06 12:05:00,F0144,32.77,49.66,33.2,26.78,17682,69.67
2026-01-06 12:10:00,F0922,31.57,49.07,71.65,24.03,53814,73.61
2026-01-06 12:15:00,F0474,37.38,86.87,49.52,16.25,8168,41.61
2026-01-06 12:20:00,F0666,20.57,68.63,76.65,28.01,91517,46.5
2026-01-06 12:25:00,F0063,20.91,68.0,53.31,31.49,92956,36.41
2026-01-06 12:30:00,F0148,31.49,92.87,25.23,35.59,84842,88.18
2026-01-06 12:35:00,F0309,33.08,76.74,85.24,33.53,82744,75.02
2026-01-06 12:40:00,F0118,19.61,39.95,80.99,26.96,33401,36.34
2026-01-06 12:45:00,F0486,18.59,62.88,44.3,36.3,40311,52.36
2026-01-06 12:50:00,F0189,37.69,84.71,56.0,33.9,90302,55.13
2026-01-06 12:55:00,F0674,32.81,58.1,62.71,19.25,98596,72.6
2026-01-06 13:00:00,F0175,30.28,75.48,30.03,26.05,38938,73.4
2026-01-06 13:05:00,F0983,32.13,53.88,35.64,23.87,15068,57.12
2026-01-06 13:10:00,F0834,28.2,31.82,49.28,27.98,2444,66.44
2026-01-06 13:15:00,F0035,33.48,88.06,61.49,15.98,47494,97.02
2026-01-06 13:20:00,F0480,39.18,59.79,15.68,18.64,66619,88.47
2026-01-06 13:25:00,F0516,23.06,88.67,54.38,26.8,23871,72.47
2026-01-06 13:30:00,F0361,33.74,66.6,49.46,34.75,19355,42.27
2026-01-06 13:35:00,F0781,33.8,90.03,20.12,34.3,64405,50.12
2026-01-06 13:40:00,F0484,32.54,41.72,68.14,26.66,87364,62.03
2026-01-06 13:45:00,F0133,34.75,68.28,58.55,28.44,53923,25.41
2026-01-06 13:50:00,F0031,38.45,40.35,22.24,17.44,90040,58.11
2026-01-06 13:55:00,F0779,23.56,80.16,83.8,33.3,14819,91.98
2026-01-06 14:00:00,F0179,35.48,54.97,88.0,36.21,9116,68.95
2026-01-06 14:05:00,F0118,18.9,78.75,48.11,23.61,83744,87.25
2026-01-06 14:10:00,F0946,22.18,37.0,48.71,18.06,84544,65.9
2026-01-06 14:15:00,F0205,22.7,61.92,65.91,20.19,98275,32.97
2026-01-06 14:20:00,F0834,30.68,81.35,21.45,15.56,88642,27.7
2026-01-06 14:25:00,F0035,37.44,88.06,41.97,24.38,72641,89.16
2026-01-06 14:30:00,F0349,22.45,77.45,83.32,29.77,66034,35.21
2026-01-06 14:35:00,F0213,31.69,60.79,41.41,29.23,74229,88.27
2026-01-06 14:40:00,F0821,19.61,57.79,43.21,16.63,11242,30.18
2026-01-06 14:45:00,F0530,25.16,37.67,32.29,28.83,44374,21.8
2026-01-06 14:50:00,F0842,40.57,89.95,33.85,31.18,9906,89.8
2026-01-06 14:55:00,F0162,41.23,34.86,58.15,34.62,81117,60.0
2026-01-06 15:00:00,F0409,32.85,65.49,81.89,28.4,35478,72.26
2026-01-06 15:05:00,F0034,26.11,46.96,40.09,32.59,19256,36.34
2026-01-06 15:10:00,F0837,35.61,90.07,64.75,35.2,31882,59.48
2026-01-06 15:15:00,F0825,40.75,88.78,67.73,32.61,5634,47.67
2026-01-06 15:20:00,F0073,40.8,68.88,60.93,16.85,73276,58.3
2026-01-06 15:25:00,F0133,24.49,32.71,17.67,26.67,86240,48.02
2026-01-06 15:30:00,F0490,25.28,85.24,87.86,15.49,8255,22.11
2026-01-06 15:35:00,F0801,37.47,64.72,79.52,30.68,97721,21.45
2026-01-06 15:40:00,F0494,19.25,79.77,67.16,24.88,56945,63.96
2026-01-06 15:45:00,F0119,28.51,88.31,88.69,23.46,26381,47.45
2026-01-06 15:50:00,F0941,19.39,45.08,59.15,20.22,98973,80.21
2026-01-06 15:55:00,F0828,37.04,66.92,89.32,15.34,95349,39.99
2026-01-06 16:00:00,F0059,19.84,38.24,28.54,16.01,46831,68.19
2026-01-06 16:05:00,F0912,23.86,49.01,60.46,26.01,17040,72.53
2026-01-06 16:10:00,F0079,24.0,65.34,52.12,31.91,47787,91.81
2026-01-06 16:15:00,F0880,23.29,76.35,85.61,32.94,39362,89.52
2026-01-06 16:20:00,F0251,30.64,47.39,67.33,26.58,8077,47.73
2026-01-06 16:25:00,F0421,34.93,70.42,35.98,19.68,18974,87.31
2026-01-06 16:30:00,F0534,23.53,78.22,30.81,23.56,19607,22.87
2026-01-06 16:35:00,F0241,34.76,72.24,49.03,17.63,66392,86.91
2026-01-06 16:40:00,F0277,24.67,54.97,77.04,16.94,37581,88.37
2026-01-06 16:45:00,F0394,29.89,86.08,43.85,16.02,27965,50.35
2026-01-06 16:50:00,F0676,28.35,33.4,37.89,27.46,46587,94.98
2026-01-06 16:55:00,F0932,32.61,88.06,84.2,35.87,99738,67.28
2026-01-06 17:00:00,F0776,18.66,77.18,61.61,34.91,96581,94.29
2026-01-06 17:05:00,F0771,19.37,37.1,44.11,31.59,89862,42.99
2026-01-06 17:10:00,F0961,30.83,57.55,68.94,32.69,35091,33.0
2026-01-06 17:15:00,F0391,29.22,94.52,32.87,35.88,37791,83.97
2026-01-06 17:20:00,F0974,24.59,94.92,72.85,21.8,75852,51.57
2026-01-06 17:25:00,F0631,24.58,47.47,33.79,30.02,80691,20.99
2026-01-06 17:30:00,F0315,31.64,50.86,34.84,19.11,61650,21.38
2026-01-06 17:35:00,F0010,29.19,92.78,51.02,34.42,29553,52.69
2026-01-06 17:40:00,F0594,40.53,47.97,60.77,22.22,9394,55.24
2026-01-06 17:45:00,F0265,36.38,47.95,80.18,17.93,83619,33.96
2026-01-06 17:50:00,F0893,32.83,33.22,23.58,15.89,90711,60.54
2026-01-06 17:55:00,F0451,31.92,32.73,68.8,16.4,94657,99.36
2026-01-06 18:00:00,F0999,24.18,74.1,79.31,23.13,95151,23.58
2026-01-06 18:05:00,F0241,26.39,35.04,48.29,26.75,32061,36.32
2026-01-06 18:10:00,F0585,26.91,83.48,46.2,29.76,38104,31.45
2026-01-06 18:15:00,F0335,32.57,53.42,88.13,35.64,50114,57.65
2026-01-06 18:20:00,F0997,25.06,32.03,42.62,21.69,20669,92.95
2026-01-06 18:25:00,F0027,20.55,43.75,38.48,31.46,98261,60.65
2026-01-06 18:30:00,F0596,35.11,91.1,43.41,28.4,87122,78.1
2026-01-06 18:35:00,F0391,36.3,72.2,86.64,37.05,30436,65.23
2026-01-06 18:40:00,F0589,33.13,77.71,55.42,17.79,70174,83.86
2026-01-06 18:45:00,F0622,29.34,64.09,48.08,21.19,76398,43.45
2026-01-06 18:50:00,F0250,25.89,81.94,88.31,20.31,42263,79.86
2026-01-06 18:55:00,F0119,34.63,58.93,86.82,24.43,11445,48.16
2026-01-06 19:00:00,F0518,19.83,53.55,51.31,20.3,55899,38.38
2026-01-06 19:05:00,F0848,37.84,38.14,55.32,32.86,54427,73.93
2026-01-06 19:10:00,F0682,21.32,46.92,36.52,22.22,11683,52.68
2026-01-06 19:15:00,F0518,41.6,67.44,62.45,32.77,24581,90.11
2026-01-06 19:20:00,F0016,22.0,57.21,72.41,31.36,62585,79.43
2026-01-06 19:25:00,F0130,38.87,84.2,16.79,18.84,10570,30.59
2026-01-06 19:30:00,F0888,30.7,55.23,46.68,17.93,92347,64.56
2026-01-06 19:35:00,F0730,25.04,51.89,76.85,22.74,80791,69.33
2026-01-06 19:40:00,F0740,19.09,78.02,41.62,25.32,54592,70.47
2026-01-06 19:45:00,F0759,38.04,48.8,50.78,18.1,25045,77.9
2026-01-06 19:50:00,F0604,39.99,90.88,21.28,35.6,78798,67.44
2026-01-06 19:55:00,F0691,33.59,54.66,47.89,26.7,78080,42.34
2026-01-06 20:00:00,F0792,20.33,49.33,40.58,27.98,69838,66.39
2026-01-06 20:05:00,F0865,40.27,48.54,43.81,32.42,19769,23.35
2026-01-06 20:10:00,F0968,35.63,94.3,30.8,26.94,76384,90.37
2026-01-06 20:15:00,F0322,20.39,48.51,23.89,21.3,58529,37.89
2026-01-06 20:20:00,F0174,24.92,89.65,89.16,32.33,31366,73.31
2026-01-06 20:25:00,F0145,20.3,65.89,53.15,18.88,79432,92.2
2026-01-06 20:30:00,F0983,39.38,64.96,29.63,26.23,4378,49.56
2026-01-06 20:35:00,F0289,40.6,67.13,69.91,26.98,60486,43.6
2026-01-06 20:40:00,F0113,35.19,89.75,24.0,35.44,65651,41.04
2026-01-06 20:45:00,F0886,21.28,48.1,65.15,37.27,11363,79.54
2026-01-06 20:50:00,F0228,35.46,51.26,53.03,21.35,83657,78.84
2026-01-06 20:55:00,F0689,36.65,75.94,38.61,36.27,57803,28.04
2026-01-06 21:00:00,F0723,37.06,50.64,78.11,30.21,83061,22.85
2026-01-06 21:05:00,F0650,33.05,45.98,58.98,35.06,29863,73.87
2026-01-06 21:10:00,F0272,29.28,61.49,29.03,26.42,18274,35.89
2026-01-06 21:15:00,F0897,20.13,63.56,69.25,19.93,57927,25.38
2026-01-06 21:20:00,F0572,32.67,76.15,17.91,30.82,81396,50.42
2026-01-06 21:25:00,F0598,23.63,52.67,54.78,36.95,40334,87.26
2026-01-06 21:30:00,F0897,25.01,61.53,74.76,24.02,47809,63.47
2026-01-06 21:35:00,F0303,20.32,37.3,81.07,32.36,38653,53.57
2026-01-06 21:40:00,F0458,25.81,73.06,23.69,25.69,42799,72.85
2026-01-06 21:45:00,F0356,34.73,75.81,73.03,26.13,65117,68.08
2026-01-06 21:50:00,F0704,23.64,48.91,53.06,35.47,54609,24.86
2026-01-06 21:55:00,F0791,25.76,73.87,45.84,33.61,56731,51.89
2026-01-06 22:00:00,F0935,19.31,61.56,31.42,29.63,6980,44.68
2026-01-06 22:05:00,F0420,23.31,86.92,55.2,32.93,15459,95.83
2026-01-06 22:10:00,F0629,32.66,38.4,55.48,36.86,3767,84.19
2026-01-06 22:15:00,F0093,36.73,51.66,41.45,32.62,9318,72.39
2026-01-06 22:20:00,F0532,23.05,64.81,88.89,34.28,52842,88.78
2026-01-06 22:25:00,F0235,24.96,40.49,43.04,24.51,73476,78.67
2026-01-06 22:30:00,F0963,18.33,84.96,71.63,27.11,66732,51.83
2026-01-06 22:35:00,F0497,19.01,48.4,16.82,29.53,91186,39.78
2026-01-06 22:40:00,F0279,36.0,82.84,43.34,24.22,98062,90.13
2026-01-06 22:45:00,F0883,20.04,34.8,69.16,32.53,55444,21.61
2026-01-06 22:50:00,F0761,37.93,69.32,26.39,31.93,52265,35.54
2026-01-06 22:55:00,F0621,38.62,81.01,46.89,32.1,40603,41.92
2026-01-06 23:00:00,F0208,20.39,93.0,58.22,23.66,57299,27.44
2026-01-06 23:05:00,F0991,27.75,48.11,36.33,31.17,67400,39.57
2026-01-06 23:10:00,F0018,41.84,77.29,86.36,32.54,94661,28.66
